show_id,title,releaseDate,seasonCount,rating,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,seasonCount_was_null
1000360233,Feel Good (2020),2020-03-18,2.0,TV-MA,"Canadian comedian Mae (Mae Martin) juggles living in London, dealing with her parents (Adrian Lukis and Lisa Kudrow), her recovery from addiction and falling for heterosexual girl named George (Charlotte Ritchie).",,,85.0,22,Universal acclaim,66,64,Generally favorable,False
1000365206,The Crime of the Century,2021-05-01,1.0,TV-MA,The two-part documentary directed by Alex Gibney is an expose of the origins of the opioid epidemic featuring exclusive interviews of whistleblowers and victims as well as leaked documents.,120.0,,84.0,7,Universal acclaim,74,16,Generally favorable,False
1000357384,Insecure,2016-10-09,5.0,TV-MA,The comedy follows the lives of best friends Issa Dee (Issa Rae) and Molly (Yvonne Orji).,30.0,She's trying hard AF.,84.0,69,Universal acclaim,69,267,Generally favorable,False
1000359599,Los Espookys,2018-12-31,2.0,TV-MA,"The Spanish-language comedy from Fred Armisen is set in Mexico City where Renaldo (Bernardo Velasco) and his friends Ursula (Cassandra Ciangherotti), her sister Tati (Ana Fabrega) and Andres (Julio Torres) create a business from their passion for horror and gore.",30.0,,84.0,17,Universal acclaim,71,27,Generally favorable,False
1000355971,Full Frontal with Samantha Bee,2016-02-08,8.0,TV-MA,The former Daily Show correspondent hosts her own late-night talk show on TBS.,21.0,Samantha Bee: The Woman America Needs Half An Hour A Week. Coming in February to TBS.,84.0,16,Universal acclaim,36,249,Generally unfavorable,False
1000359419,Russian Doll,2019-02-01,2.0,TV-MA,"Nadia (Natasha Lyonne) finds herself going to the same party and dying at the end of the night, only to wake up and do it all over again in this comedy co-created by Lyonne, Amy Poehler and Leslye Headland.",30.0,Dying is Easy. It's Living That's Hard.,84.0,51,Universal acclaim,77,485,Generally favorable,False
1000358753,Elvis Presley: The Searcher,2018-04-14,1.0,TV-PG,"The two-part three-hour film takes a look at the pop legend's life up until the 1976 Jungle Room recording sessions with new interviews, never-before seen pictures and video.",205.0,"The definitive film about Elvis, the artist.",84.0,13,Universal acclaim,73,6,Generally favorable,True
1000341468,Broadchurch,2013-03-04,3.0,TV-MA,Detective Inspector Alec Hardy (David Tennant) leads the investigation into the death of 11-year-old Danny Latimer (Oskar McNamara) in the Dorset (fictional) town of Broadchurch as Detective Sergeant Ellie Miller (Olivia Colman) is friends with the family.,48.0,A town wrapped in secrets. (season 1),84.0,62,Universal acclaim,80,536,Generally favorable,False
1000367949,Big Boys,2024-12-03,4.0,Unknown,"In 2013, closeted 19-year-old Jack (Dylan Llewellyn) meets 25-year-old Danny (Jon Pointing) after he delayed his place at Brent University due to his father's death in the drama series created by Jack Rooke. 

[Premiered originally in the UK on Channel 4 on 26 May 2022 and in the US on Hulu on 3 Dec 2024]",24.0,,84.0,14,Universal acclaim,79,14,Generally favorable,False
1000359493,RAMY,2019-04-19,3.0,TV-MA,Ramy Hassan (Ramy Youssef) is a first-generation Egyptian-American Muslim trying to balance the challenges of family expectations and what he wants in life in this comedy co-created by Youssef.,30.0,,84.0,36,Universal acclaim,73,157,Generally favorable,False
1000341929,EZ Streets,1996-10-27,1.0,TV-14,"EZ Streets is an epic drama about a dark, gritty urban world, the people who live there and their struggle to live by the creed of the streets. The one-hour series explores the lives of Detective Cameron Quinn, gangster Jimmy Murtha, and ex-con Daniel Rooney, fiercely independent men living parallel lives on opposite sides of the law. Quinn is a cop who has to deal with corruption in order to find the truth. Murtha and Rooney are two individuals living in a very violent world with its own moral code. Rooney just got out of jail for a crime that he did not commit, but he's slowly being drawn back in by Murtha, the head of one of the city's most notorious new gangs, the EZ's. Keeping Murtha one step ahead of hard time is his attorney, Theresa Connors.",45.0,,84.0,25,Universal acclaim,0,2,Insufficient scores,False
1000357192,The Dresser (2016),2015-10-31,1.0,TV-14,"During World War II, a small English regional theatre is hosting  a touring production of Shakespeare's King Lear. An hour before the show, actor/manager Sir (Anthony Hopkins) who is playing Lear, is missing and it is up to his dresser Norman (Ian McKellen) to keep the show going in this adaptation of Ronald Harwood's play.",105.0,,84.0,14,Universal acclaim,0,2,Insufficient scores,True
1000360508,Immigration Nation,2020-08-03,1.0,TV-MA,"The six-part documentary series about America's current immigration system directed by Christina Clusiau and Shaul Schwarz features candid interviews with agents of Immigrations and Customs Enforcement (ICE), Border Patrol, Homeland Security Investigations (HSI) and detainees as well as footage of raids and the detentions centers.",60.0,,84.0,13,Universal acclaim,41,59,Mixed or average,False
1000300616,Curb Your Enthusiasm,2000-10-14,12.0,TV-MA,"Each half-hour episode of Curb Your Enthusiasm features verité-style footage of David (playing himself) at home, at work and around town, as he gets into predicaments with fictional and real-life personalities. With cast regulars Jeff Garlin (as manager Jeff Greene) and Cheryl Hines (as wife Cheryl), the series features appearances by guest celebrities playing themselves or character roles. Candid, unsparing and self-deprecating, Curb Your Enthusiasm brings the off-kilter comic vision of Larry David--co-creator and co-executive producer of one of the most lauded comedy series in TV history, Seinfeld--to HBO. The series blurs the lines between reality and fiction, as David (playing himself) and a cast of real and fictional characters are followed around Los Angeles by a ubiquitous camera that chronicles the private, often banal world of a (relatively) public man. Having evolved from the 1999 HBO special Larry David: Curb Your Enthusiasm, this series proves how seemingly trivial details of one's day-to-day life--a trip to the movies, a phone call, a visit from some trick-or-treaters--can precipitate a ""Murphy's Law"" chain of misfortune to hilarious effect. Like George Costanza in Seinfeld, the protagonist of Curb Your Enthusiasm has a knack for getting himself into uncomfortable situations that end up alienating him from peers and acquaintances. To keep the narrative fresh and spontaneous, Curb Your Enthusiasm is shot without a script; the cast is given scene outlines and often improvise lines as they go. The result is an unpredictable format that's unlike anything else on TV.
In Germany the show is known as Lass es, Larry! (""Stop it, Larry!"")In Portuguese the show is known as A Louca Vida de Larry (""Larry's Crazy Life"")In Norway it is known is Ingen grunn til begeistringIn Sweden it is known as Simma lugnt, Larry!In Finland it is known as JÃ¤itÃ¤ hattuun",30.0,Deep inside you know you're him.,84.0,130,Universal acclaim,85,737,Universal acclaim,False
1000300043,Seinfeld,1989-07-05,9.0,TV-PG,"This is a show about nothing; however, for a show about nothing, this show has many complex plots, sub-plots, is very well written and put together. So much so that until the public caught onto the series, the television critics were responsible for helping to keep it alive. The critics further went on and made the series victorious in every category it was eligible for in the 1st Annual American Television Awards. Seinfeld has also won a few Emmy Awards, the George Foster Peabody Award for 1992 and many more. Many of the early episodes were based on the life experiences of series co-creator, Larry David. Stories such as The Stock Tip and The Jacket really happened, as did many others. Across the hall from Larry lived a man named Kenny Kramer, who aside from the physical comedy aspects, lives the life of TV Kramer. Find out all about him at the real Kramer's web site. Some aspects were based on Jerry's life. Jerry's real address in NYC when he was struggling comic was 129 W. 81 St., this is the address used for his building in the series. In the series, Jerry lives in apartment 5A, Kramer in 5B. Viewer Jason Dean Vaupel notes that in a couple of episodes of the second season, Jerry lives in apartment 3A. And Newman's apartment has usually been 5E, but viewer Jeff Holland notes that it sometimes is 5F and that 5E was rented out to someone else as already noted in the episode, The Conversion. Their building is called The Shelley according to viewer Kipp Teague whose discerned that from the awning on the building. However, that building is actually located in Los Angeles, the building at the real address in NYC is much different. Jeff Holland also notes that The Shelley has no visible fire escapes, but there is one outside of Jerry's window. Other aspects are composite of both lives. For example, Elaine's character is half based on Jerry's ex-girlfriend Carol Leifer. Carol joined the production staff in the 5th season. An ex-girlfriend of Larry David's, named Monica Yates, whose father was a noted writer in the other half of the Elaine equation. Larry David once wore a suede jacket that got wet while meeting her father. Another viewer, Bobby Bank, notes that a tribute to Jerry's father is seen in occasional episodes. Jerry's father, named Kal, worked in the sign business, so occasionally in the background you may see a sign that says Kal's Signs. Bobby stated in a trade magazine for the sign industry called Signs of the Times that he... Quote:
had the pleasure of meeting and working with Kal in the early 70s when we were producing Jewelite (Bobby's company) letters for him. I remember Kal saying, 'Bobby, you should meet my son Jerry. He's a real funny guy.'

Viewer Robert Buchanan also reminds me that it is ironic that Jerry's father's name is Kal, and Superman's real Kryptonian name is Kal-El.

Most every episode takes place in Jerry's apartment; however, there are (of course) a few exceptions: The Chinese Restaurant, The Pen, The Parking Garage, The Subway, The Limo, The Airport, The Movie, The Hamptons, The Merv Griffin Show & The Dealership. While no activity occurs there, an empty apartment is shown in The Puerto Rican Day.

First Telecast: July 5, 1989

Last Telecast: May 14, 1998

Episodes: 180 Color Episodes + 1 Special

Ratings History
Season 1= Not in the Top 30
Season 2= Not in the Top 30
Season 3= Not in the Top 30
Season 4= 25
Season 5= 3
Season 6= 1
Season 7= 2
Season 8= 2
Season 9= 1",22.0,,84.0,16,Universal acclaim,90,786,Universal acclaim,False
1000357857,Dear White People (2017),2017-04-28,4.0,TV-MA,"Samantha White's (Logan Browning) ""Dear White People"" radio show causes controversy at the fictional predominately white Winchester University, while the son of the dean of students Troy Fairbanks (Brandon P. Bell) seeks to be the first black student president in this comedy series based on Justin Simien's film of the same name.",30.0,Bet you think this show is about you.,84.0,39,Universal acclaim,45,266,Mixed or average,False
1000367950,The Pitt,2025-01-09,3.0,TV-MA,"Noah Wyle is Dr. Michael Rabinavitch in the Pittsburgh emergency room medical drama from John Wells, Wyle and R. Scott Gemmill.",50.0,15 episodes. 15 hours. 1 shift.,84.0,56,Universal acclaim,78,210,Generally favorable,False
1000342243,MasterChef Junior,2013-01-01,10.0,TV-PG,"24 contestants between the ages of 8 and 13 compete for a $100,000 prize on the junior edition of Gordon Ramsay's cooking reality show.",60.0,It's go thyme.,84.0,9,Universal acclaim,61,52,Generally favorable,False
1000359458,Leaving Neverland,2019-03-03,1.0,TV-MA,"Director Dan Reed's controversial two-part documentary about the accusations of sexual abuse by Michael Jackson features interviews by two of his accusers, Wade Robson and James Safechuck, who are now in their 30s, as well as their families.",240.0,,84.0,26,Universal acclaim,32,71,Generally unfavorable,False
1000339649,Nashville (2012),2012-01-01,6.0,TV-14,Veteran country singer Rayna James (Connie Britton) goes on tour as newcomer Juliette Barnes (Hayden Panettiere) seeks to be the new star.,43.0,A record breaking rivalry begins.,84.0,40,Universal acclaim,73,282,Generally favorable,False
1000368032,Forever (2025),2025-05-08,2.0,TV-MA,"Keisha Clark (Lovie Simone) and Justin Edwards (Michael Cooper Jr.) navigate the complexities of identity, high school and first love in Mara Brock Akil's series adaptation of Judy Blume's novel of the same name.",60.0,You always remember your first.,84.0,17,Universal acclaim,56,27,Mixed or average,False
